credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary
449,2,1,32.0,0,155619.36,1,1,1,166692.03
679,3,1,52.0,9,135870.01,2,0,0,54038.62
555,2,2,24.0,2,0.0,2,0,1,197866.55
682,1,1,28.0,10,200724.96,1,0,1,82872.64
543,1,2,32.0,7,147256.86,1,1,0,112771.95
785,3,2,32.0,3,124493.03,2,0,1,52583.79
612,3,1,30.0,9,142910.15,1,1,0,105890.55
729,1,1,32.0,6,93694.42,1,1,1,79919.13
536,1,2,22.0,5,89492.62,1,0,0,42934.43
683,1,1,31.0,2,0.0,2,0,1,77326.78
709,1,2,30.0,5,0.0,2,0,1,161388.22
649,2,1,51.0,4,0.0,1,1,1,150390.57
539,3,1,42.0,1,177728.55,1,1,0,105013.63
664,1,1,55.0,8,0.0,2,1,1,139161.64
559,1,2,48.0,2,0.0,2,0,1,137961.41
812,3,1,39.0,5,115730.71,3,1,1,185599.34
590,2,2,51.0,10,84474.62,2,1,1,190937.09
625,1,2,36.0,8,129944.39,2,0,0,198914.8
569,3,2,28.0,3,100032.52,1,1,0,5159.21
751,3,1,34.0,9,108513.25,2,1,1,27097.82
479,1,1,40.0,1,0.0,2,0,0,114996.43
693,2,2,46.0,3,151709.33,1,1,0,180736.24
582,1,1,50.0,2,148942.0,1,1,1,116944.3
767,1,2,42.0,2,133616.39,1,1,0,28615.8
637,2,2,54.0,5,0.0,1,0,1,150836.98
667,2,2,23.0,6,136100.69,2,0,0,169669.33
507,3,1,36.0,9,118214.32,3,1,0,119110.03
657,1,2,41.0,5,95858.37,1,1,1,68255.88
705,1,1,34.0,7,117715.84,1,1,0,2498.67
615,1,1,36.0,6,0.0,1,1,1,27011.8
549,3,2,55.0,1,137592.31,2,0,1,116548.02
589,3,2,50.0,5,144895.05,2,1,1,34941.23
619,1,2,37.0,2,0.0,1,1,1,101348.88
673,3,2,69.0,3,78833.15,2,1,1,37196.15
719,2,1,44.0,2,0.0,2,1,0,196582.19
631,2,2,41.0,0,0.0,1,0,0,87959.83
707,1,2,49.0,10,0.0,1,1,0,82967.97
648,1,2,38.0,2,0.0,2,0,1,9551.49
574,1,2,39.0,2,122524.61,2,1,0,88463.63
616,3,2,45.0,6,128352.59,3,1,1,144000.59
705,2,2,23.0,5,0.0,2,1,1,73131.73
492,1,2,48.0,6,127253.98,1,1,1,92144.09
613,2,1,34.0,8,117300.02,1,1,0,139410.08
485,1,1,37.0,5,0.0,2,0,1,170226.47
756,1,2,24.0,1,0.0,2,1,0,184182.25
590,1,1,47.0,0,117879.32,1,1,1,8214.46
569,2,2,34.0,6,144855.34,1,0,0,196555.32
752,3,1,29.0,4,129514.99,1,1,1,102930.46
662,1,2,39.0,5,138106.75,1,0,0,19596.73
673,1,1,31.0,1,108345.22,1,0,1,38802.03
731,2,1,42.0,9,101043.63,1,1,1,192175.52
565,1,1,49.0,7,0.0,2,1,1,89609.26
695,1,2,50.0,8,0.0,1,1,0,126381.6
643,1,1,34.0,7,0.0,2,0,1,100304.13
716,3,2,18.0,3,128743.8,1,0,0,197322.13
811,1,2,47.0,3,123365.34,2,0,0,171995.34
742,1,2,29.0,4,0.0,2,1,1,180066.59
750,1,2,47.0,7,121376.15,2,1,0,54473.6
581,1,1,30.0,1,0.0,2,1,0,199464.08
721,1,1,46.0,1,115764.32,2,0,0,102950.79
648,3,2,32.0,8,157138.99,3,1,0,190994.48
594,1,1,37.0,2,0.0,2,0,1,95864.5
553,3,1,46.0,3,82291.1,1,1,0,112549.99
569,3,2,32.0,8,145330.43,1,1,1,132038.65
774,1,2,35.0,3,121418.62,1,1,1,24400.37
680,1,2,34.0,1,0.0,2,1,0,167035.07
576,1,2,52.0,9,170228.59,2,0,0,148477.57
705,1,2,35.0,5,0.0,1,1,0,133991.11
705,1,2,39.0,3,92224.56,1,1,1,54517.25
850,1,1,39.0,6,96863.13,1,1,1,121681.19
581,3,1,38.0,1,133105.47,1,1,0,105732.9
518,1,1,59.0,5,138772.15,1,0,1,123872.0
553,1,1,31.0,6,0.0,2,0,0,124596.63
530,3,2,42.0,0,99948.45,1,0,1,97338.62
619,1,1,27.0,1,154483.98,1,1,0,156394.74
765,1,1,43.0,9,157960.49,2,0,0,136602.8
636,2,1,36.0,1,0.0,3,1,1,74048.1
799,1,2,32.0,3,106045.92,2,1,1,17938.0
593,1,1,33.0,1,0.0,2,0,0,9984.4
638,1,1,41.0,1,131762.94,1,1,1,47675.29
537,3,1,84.0,8,92242.34,1,1,1,186235.98
761,3,1,62.0,5,98854.34,1,0,0,86920.97
678,3,2,37.0,8,149000.91,2,1,1,21472.42
706,2,1,38.0,8,0.0,2,0,1,46635.11
679,3,1,58.0,8,125850.53,2,1,1,87008.17
597,1,2,29.0,1,132144.35,1,1,0,158086.33
667,1,1,41.0,6,0.0,2,0,0,167181.77
460,3,1,46.0,4,127559.97,2,1,1,126952.5
703,3,1,35.0,5,140691.08,2,1,0,167810.26
638,2,1,48.0,2,0.0,2,1,1,7919.08
651,3,1,26.0,5,147037.32,1,0,0,141763.26
658,1,1,36.0,8,174060.46,1,1,1,94925.62
667,3,1,43.0,1,103018.45,1,1,0,32462.39
767,1,2,35.0,2,0.0,2,0,0,144251.38
684,2,2,39.0,4,139723.9,1,1,1,120612.11
521,1,1,25.0,7,0.0,2,1,1,157878.67
657,3,1,30.0,1,139762.13,2,1,1,23317.88
496,1,2,34.0,1,102723.35,2,1,0,180844.81
683,1,2,73.0,8,137732.23,2,1,1,133210.44
684,1,1,33.0,4,140700.61,1,1,0,103557.93
510,3,2,44.0,4,123070.89,1,1,0,28461.29
652,1,1,26.0,3,137998.2,2,0,1,168989.77
665,3,2,43.0,2,116322.27,4,1,0,35640.12
786,1,1,34.0,3,137361.96,1,0,0,183682.09
633,1,1,25.0,1,0.0,1,1,0,100598.98
594,3,1,38.0,6,63176.44,2,1,1,14466.08
578,1,1,30.0,4,169462.09,1,1,0,112187.11
711,3,2,35.0,2,133607.75,1,1,1,120586.32
591,2,2,27.0,5,107812.67,1,0,1,162501.83
793,1,2,33.0,0,0.0,1,0,0,175544.02
671,2,1,58.0,1,178713.98,1,1,1,21768.21
741,3,2,19.0,8,108711.57,2,1,0,24857.25
515,2,1,35.0,10,176273.95,1,0,1,121277.78
656,2,1,26.0,4,139584.57,1,1,0,36308.93
758,3,2,61.0,8,125397.21,1,1,0,182184.09
704,1,1,24.0,2,148197.15,2,1,0,182775.08
512,3,1,42.0,9,93955.83,2,1,0,14828.54
731,1,2,38.0,10,123711.73,2,1,0,171340.68
800,2,1,38.0,9,0.0,1,1,0,78744.39
699,1,1,27.0,1,0.0,2,1,0,93003.21
676,3,2,48.0,2,124442.38,1,1,0,15068.53
631,1,2,34.0,4,124379.14,1,1,0,106892.91
668,3,2,32.0,10,92041.87,1,1,1,43595.9
479,2,1,48.0,5,87070.23,1,0,1,85646.41
666,3,1,30.0,3,110153.27,1,0,1,74849.46
621,3,2,34.0,2,91258.52,2,1,0,44857.4
596,2,1,32.0,4,0.0,2,0,1,146504.35
737,1,1,43.0,0,80090.93,1,1,0,39920.0
736,3,1,50.0,9,116309.01,1,1,0,185360.4
700,2,1,44.0,9,0.0,2,1,0,142287.65
593,1,2,29.0,2,152265.43,1,1,0,34004.44
829,3,2,37.0,3,103457.76,1,0,0,1114.12
558,1,1,32.0,10,105000.23,1,1,0,190019.61
551,1,1,37.0,3,0.0,2,1,1,50578.4
544,1,2,40.0,7,0.0,1,0,1,161076.92
508,3,1,28.0,0,96213.82,2,1,0,147913.56
541,3,1,40.0,7,95710.11,2,1,0,49063.42
746,1,1,25.0,9,0.0,2,0,1,88728.47
716,2,2,29.0,8,0.0,2,0,0,78616.92
751,1,1,30.0,3,165257.2,1,0,0,134822.05
510,1,2,26.0,6,136214.08,1,0,0,159742.33
476,1,2,32.0,6,111871.93,1,0,0,112132.86
657,1,2,37.0,2,0.0,2,1,1,7667.48
811,1,1,46.0,9,180226.24,1,1,0,13464.64
510,3,1,31.0,0,113688.63,1,1,0,33099.41
614,3,2,31.0,7,120599.38,2,1,1,46163.44
695,1,1,49.0,9,159458.53,1,1,0,135841.35
661,2,2,35.0,5,128415.45,1,1,0,142626.49
598,1,1,60.0,4,0.0,1,1,0,197727.14
587,1,1,42.0,1,0.0,1,0,0,123006.91
598,2,1,44.0,8,0.0,2,1,0,148487.9
657,1,1,33.0,1,84309.57,2,0,0,103914.4
576,1,1,55.0,9,0.0,2,1,1,94450.97
619,2,2,31.0,3,141751.82,1,0,1,61531.86
529,1,1,39.0,6,102025.08,2,1,0,12351.01
728,1,2,28.0,4,142243.54,2,1,0,33074.51
680,1,1,44.0,3,0.0,2,1,0,86935.08
826,1,1,26.0,5,142662.68,1,0,0,60285.3
590,1,2,60.0,6,147751.75,1,1,0,88206.04
657,3,1,40.0,7,99165.84,1,0,1,119333.95
684,1,2,48.0,3,73309.38,1,0,0,21228.34
632,3,2,50.0,5,107959.39,1,1,1,6985.34
472,2,2,32.0,1,159397.75,1,0,1,57323.18
521,1,1,39.0,7,0.0,2,0,1,653.58
624,1,1,71.0,7,0.0,2,1,1,108841.83
577,2,2,39.0,4,0.0,2,1,0,91366.42
597,1,1,44.0,8,78128.13,2,0,1,109153.04
502,3,2,57.0,3,101465.31,1,1,0,43568.31
658,2,1,21.0,7,0.0,2,0,1,154279.87
783,3,2,42.0,2,139707.28,1,1,0,2150.22
790,1,2,31.0,2,151290.16,1,1,1,172437.12
654,1,1,37.0,6,83568.55,1,1,0,47046.72
519,1,2,22.0,8,0.0,1,0,1,167553.06
611,3,2,41.0,2,114206.84,1,1,0,164061.6
757,3,1,36.0,1,65349.71,1,0,0,64539.64
502,1,1,33.0,7,0.0,2,0,1,4082.52
661,3,1,35.0,8,124098.54,1,1,0,86678.48
445,2,1,45.0,10,0.0,2,0,1,90977.48
492,1,1,29.0,1,144591.96,1,1,1,196293.76
597,2,2,26.0,7,0.0,2,1,0,110253.2
535,3,1,20.0,9,134874.4,1,1,1,118825.56
564,2,2,35.0,9,0.0,2,1,1,105837.38
532,2,2,66.0,3,0.0,1,1,1,115227.02
541,1,1,46.0,6,0.0,2,1,1,83456.67
658,1,2,40.0,7,140596.95,1,0,1,135459.02
501,3,1,40.0,5,114655.58,1,0,0,126535.92
755,3,1,38.0,4,111096.91,1,1,1,19762.88
502,1,1,33.0,8,0.0,2,1,1,123509.01
610,1,1,37.0,0,0.0,1,1,0,114514.64
473,3,2,35.0,7,131504.73,1,1,0,189560.43
612,1,2,33.0,9,0.0,1,0,0,142797.5
605,1,1,39.0,6,111169.91,1,0,0,9641.4
563,1,1,33.0,8,0.0,2,0,1,68815.05
800,1,2,38.0,2,168190.33,2,1,0,68052.08
655,1,2,60.0,3,0.0,2,1,1,86981.45
550,2,1,51.0,5,0.0,2,1,0,153917.41
686,3,2,47.0,5,170935.94,1,1,0,173179.79
760,2,2,33.0,1,118114.28,2,0,1,156660.21
744,1,1,56.0,9,0.0,2,1,1,169498.61
771,1,1,32.0,5,62321.62,1,1,1,40920.59
629,2,2,44.0,6,125512.98,2,0,0,79082.76
550,1,1,32.0,8,97514.07,1,1,1,199138.84
807,3,1,47.0,1,171937.27,1,1,1,65636.92
850,3,1,38.0,7,101985.81,2,0,0,43801.27
609,2,1,39.0,2,139443.75,2,1,0,9234.06
681,1,2,79.0,0,0.0,2,0,1,170968.99
689,3,2,55.0,1,76296.81,1,1,0,42364.75
816,2,1,67.0,6,151858.98,1,1,1,72814.31
591,1,2,34.0,3,96127.27,1,0,0,30972.06
575,1,1,24.0,2,0.0,2,1,1,119927.81
743,2,1,41.0,7,0.0,1,1,0,163736.09
700,2,2,40.0,2,0.0,2,1,0,199753.97
705,1,2,48.0,0,0.0,2,0,0,149772.61
747,3,1,38.0,2,129728.6,1,1,0,89289.54
666,1,2,36.0,8,0.0,1,0,1,158666.99
615,1,1,41.0,4,130385.82,1,0,1,130661.95
508,1,2,31.0,7,0.0,2,1,1,6123.15
611,2,1,46.0,6,0.0,2,1,0,45886.33
617,2,1,42.0,0,70105.87,1,1,1,120830.73
481,1,2,39.0,6,0.0,1,1,1,24677.54
654,1,1,29.0,7,0.0,2,1,1,149184.15
596,3,1,40.0,5,62389.03,3,1,0,148623.43
618,2,1,32.0,5,133476.09,1,0,1,154843.4
689,1,2,58.0,5,0.0,2,0,1,49848.86
641,1,2,52.0,4,0.0,1,1,0,90964.54
772,2,1,30.0,4,78653.05,1,1,0,1790.48
658,1,1,31.0,5,100082.14,1,0,1,49809.88
694,2,2,37.0,3,0.0,2,1,1,147012.22
666,3,2,36.0,3,129118.5,2,0,0,139435.12
650,2,1,41.0,9,0.0,2,0,1,191599.67
644,1,1,37.0,2,186347.97,2,1,0,92809.73
735,1,1,55.0,6,134140.68,1,1,0,2267.88
477,1,1,27.0,1,128554.98,1,1,1,133173.19
631,2,1,29.0,3,0.0,2,1,1,197963.46
575,1,1,36.0,7,0.0,1,1,1,55868.97
709,3,1,34.0,4,148375.19,2,1,1,21521.38
748,1,2,39.0,3,157371.54,1,0,1,97734.3
744,3,1,38.0,6,73023.17,2,1,0,78770.86
593,1,2,39.0,0,117704.73,1,1,0,197933.5
629,2,1,32.0,3,0.0,2,1,1,15404.64
742,3,2,43.0,6,97067.69,1,0,1,60920.03
807,3,2,31.0,1,93460.47,2,0,0,172782.69
532,3,1,52.0,3,110791.97,1,1,0,148704.77
533,2,1,38.0,1,135289.33,2,0,1,152956.33
543,1,2,71.0,1,104308.77,1,1,1,25650.04
557,1,2,39.0,7,49572.73,1,1,0,115287.99
537,1,1,37.0,6,0.0,1,1,1,17802.42
850,2,2,43.0,2,125510.82,1,1,1,79084.1
697,1,2,47.0,6,128252.66,1,1,1,168053.4
581,2,1,43.0,9,78022.61,1,0,1,30662.91
717,2,2,42.0,5,190305.78,1,1,0,99347.8
470,1,2,25.0,8,127974.06,2,1,1,183259.35
667,1,1,42.0,9,0.0,2,0,1,58137.42
453,3,2,38.0,8,120623.21,1,1,0,129697.99
612,2,1,35.0,1,0.0,1,1,1,83256.26
652,1,2,48.0,8,133297.24,1,1,0,77764.37
687,2,1,35.0,3,0.0,2,1,1,176450.19
759,1,2,31.0,1,109848.6,1,1,1,42012.55
724,3,1,41.0,2,127892.57,2,0,1,199645.45
611,1,1,49.0,3,0.0,2,1,1,142917.54
609,2,1,34.0,7,140694.78,2,1,0,46266.63
809,2,2,33.0,3,0.0,2,0,1,141426.78
525,3,2,47.0,1,118087.68,1,1,0,88120.78
717,1,2,25.0,7,108664.85,2,1,0,190011.85
732,1,1,36.0,5,0.0,2,1,0,161428.25
697,1,1,36.0,7,0.0,2,1,1,74760.32
627,2,1,49.0,4,111087.5,1,0,1,146680.25
683,1,2,26.0,7,0.0,2,1,0,86619.77
645,2,1,45.0,4,0.0,1,0,1,174916.85
817,1,2,55.0,10,117561.49,1,1,0,95941.55
662,1,2,37.0,6,0.0,2,1,0,51229.17
610,1,2,31.0,6,107784.65,1,1,1,141137.53
628,1,1,25.0,7,0.0,2,1,1,195977.75
642,3,1,49.0,4,120688.61,1,1,0,24770.22
740,1,2,60.0,5,108028.08,2,0,0,25980.42
616,2,2,44.0,7,193213.02,2,1,1,137392.77
561,3,2,45.0,2,168085.38,2,0,1,115719.08
615,1,2,23.0,4,0.0,2,1,0,196476.19
646,1,1,30.0,5,98014.74,1,1,1,12757.14
757,1,2,44.0,4,123322.15,1,1,0,137136.29
828,2,1,34.0,9,0.0,2,1,1,81853.98
794,1,1,24.0,10,146126.75,1,1,1,88992.05
689,1,1,40.0,8,160272.27,1,1,0,49656.24
740,3,2,57.0,3,113386.36,2,1,1,65121.63
595,3,2,45.0,9,106000.12,1,0,0,191448.96
776,1,1,39.0,8,125211.55,2,1,0,144496.07
676,2,1,36.0,1,82729.49,1,1,0,113810.12
726,1,1,28.0,2,0.0,1,0,0,98060.51
528,1,2,26.0,10,102073.67,2,0,0,166799.93
664,3,1,26.0,7,116244.14,2,1,1,95145.14
790,1,2,47.0,10,148636.21,1,0,1,16119.96
591,1,2,31.0,7,0.0,2,0,1,48778.46
651,1,1,34.0,4,91562.99,1,1,1,123954.15
609,2,1,53.0,10,0.0,1,1,1,154642.91
784,2,1,35.0,3,0.0,2,0,0,81483.64
611,3,2,49.0,9,115488.52,2,1,1,138656.81
693,1,1,68.0,4,97705.99,1,1,1,61569.07
705,3,1,35.0,4,136496.12,2,1,0,116672.02
644,1,2,37.0,8,0.0,2,1,0,20968.88
635,2,2,38.0,1,0.0,2,1,0,90605.05
678,3,1,83.0,6,123356.63,1,0,1,92934.41
683,1,1,25.0,4,0.0,2,1,0,152698.24
775,1,1,28.0,9,111167.7,1,1,0,149331.01
779,1,1,62.0,10,119096.55,1,0,1,116977.89
701,2,2,30.0,2,0.0,2,1,0,115650.63
520,3,2,23.0,3,116022.53,2,1,1,37577.66
645,1,1,19.0,9,128514.84,1,0,0,175969.19
426,1,2,34.0,3,0.0,2,1,1,61230.83
782,1,1,39.0,8,0.0,2,1,1,33949.67
434,3,1,55.0,8,109339.17,2,1,0,96405.88
562,1,1,75.0,5,87140.85,1,1,1,39351.64
635,1,1,27.0,3,127009.83,1,1,0,161909.95
725,1,2,25.0,9,0.0,2,1,1,168607.74
550,3,1,49.0,0,108806.96,3,1,0,61446.92
841,1,2,36.0,5,156021.31,1,0,0,122662.98
578,1,2,35.0,2,0.0,2,0,1,26389.92
696,2,1,47.0,1,106758.6,1,1,1,80591.18
608,1,2,62.0,8,144976.5,1,0,0,175836.03
662,1,2,47.0,6,0.0,2,1,1,129392.75
683,1,1,47.0,1,0.0,2,1,0,148989.15
571,2,2,31.0,3,0.0,2,1,1,194667.92
619,1,2,49.0,9,145359.99,1,1,0,38186.85
738,1,2,26.0,3,0.0,2,1,0,67484.16
792,1,1,31.0,6,71269.89,2,0,1,125912.77
604,1,2,32.0,7,127849.38,1,1,0,15798.7
571,3,1,33.0,3,71843.15,1,1,0,26772.04
754,2,2,32.0,7,0.0,2,1,0,89520.75
579,1,1,35.0,1,0.0,2,1,0,4460.2
534,1,1,27.0,9,0.0,2,1,0,161344.13
544,1,1,48.0,10,78314.63,3,1,1,103713.93
618,1,2,40.0,0,0.0,1,1,0,119059.13
678,1,1,43.0,1,133237.21,1,1,0,111032.79
653,1,2,40.0,0,0.0,2,1,0,35795.85
670,2,1,37.0,0,178742.71,1,1,1,194493.57
850,2,2,41.0,3,99945.93,2,1,0,71179.31
616,1,1,31.0,3,94263.91,2,1,0,168895.06
757,1,1,23.0,2,80673.96,2,1,0,93991.65
507,1,2,35.0,2,0.0,2,1,0,97633.93
835,3,1,18.0,2,142872.36,1,1,1,117632.63
759,1,2,33.0,2,0.0,2,1,0,56583.88
518,1,2,45.0,8,0.0,2,1,1,36193.07
521,2,2,49.0,4,82940.25,2,0,0,62413.01
644,2,1,54.0,6,0.0,1,0,1,84622.37
749,1,2,35.0,3,0.0,3,1,1,132649.85
714,3,1,21.0,6,86402.52,2,0,0,27330.59
564,3,2,32.0,10,139875.2,2,1,0,15378.23
618,1,2,42.0,2,0.0,4,0,0,111097.39
677,1,1,46.0,2,57037.74,1,1,1,158531.01
645,2,2,29.0,4,0.0,2,1,1,74346.11
679,1,2,39.0,4,0.0,1,0,0,172939.3
526,2,1,38.0,2,0.0,2,0,0,58010.98
586,3,1,46.0,8,106968.96,1,1,1,79366.98
533,3,1,51.0,6,127545.56,2,0,0,79559.02
574,3,1,35.0,5,163856.76,1,1,1,15118.2
604,1,2,56.0,0,62732.65,1,0,1,124954.56
742,3,1,27.0,5,190125.43,2,0,0,21793.59
656,3,2,27.0,3,150905.03,2,1,0,16998.72
652,2,1,28.0,8,156823.7,2,1,0,198251.52
704,1,1,32.0,7,127785.17,4,0,0,184464.7
500,2,1,40.0,1,99004.24,1,1,1,152845.99
443,3,2,29.0,9,99027.61,2,1,0,10940.4
774,1,2,32.0,4,0.0,2,0,0,114899.13
612,2,2,36.0,5,119799.27,2,1,0,159416.58
634,2,2,35.0,10,0.0,1,1,0,82634.41
785,3,2,36.0,2,99806.85,1,0,1,36976.52
546,3,2,52.0,1,106074.89,1,1,1,23548.45
676,1,2,36.0,3,91711.59,1,1,1,95393.43
675,2,1,36.0,9,106190.55,1,0,1,22994.32
728,1,1,33.0,8,129907.63,1,0,1,36083.96
469,2,1,35.0,5,0.0,2,1,0,186490.37
631,2,2,31.0,2,88161.85,2,1,0,127630.88
427,1,1,29.0,1,141325.56,1,1,1,93839.3
697,1,1,32.0,7,175464.85,3,1,0,116442.42
777,1,1,37.0,1,0.0,1,1,1,126837.72
698,1,1,27.0,7,0.0,2,1,0,111471.55
704,3,2,39.0,10,102556.18,2,1,0,171971.25
686,3,1,39.0,3,129626.19,2,1,1,103220.56
560,1,1,24.0,1,116084.32,1,1,0,89734.7
594,2,2,24.0,0,97378.54,1,1,1,71405.17
678,1,2,50.0,6,0.0,1,1,0,8199.5
537,1,2,41.0,0,0.0,2,0,1,175262.49
698,1,2,37.0,2,166178.02,2,1,1,71972.95
815,1,1,45.0,7,0.0,1,0,1,52885.23
710,3,2,46.0,10,120530.34,1,1,0,166586.99
565,1,2,38.0,5,126645.13,1,1,1,168303.55
567,2,1,43.0,2,115643.58,2,0,0,174606.35
676,1,2,40.0,2,147803.48,1,1,0,95181.06
464,2,2,34.0,5,76001.57,1,1,1,158668.87
738,3,2,40.0,6,114940.67,2,1,1,194895.57
660,3,2,39.0,5,135134.99,1,1,0,173683.0
677,1,1,58.0,9,0.0,1,0,1,168650.4
698,1,2,57.0,9,111359.55,2,1,0,105715.01
763,3,2,32.0,1,108465.65,2,1,0,60552.44
604,2,2,34.0,3,0.0,2,1,0,38587.7
537,3,2,46.0,5,100727.5,1,0,1,140857.76
588,1,1,32.0,1,0.0,2,1,1,8763.87
629,3,2,37.0,1,35549.81,2,0,0,49676.33
774,2,1,46.0,9,0.0,2,1,1,34774.26
700,2,1,29.0,8,0.0,2,0,1,152097.02
540,1,2,31.0,7,0.0,1,0,1,183051.6
653,2,1,55.0,2,70263.83,1,0,1,62347.71
560,2,1,47.0,1,0.0,1,0,0,128882.66
595,1,1,41.0,9,0.0,2,1,0,5967.09
521,3,2,40.0,9,134504.78,1,1,0,18082.06
643,1,1,45.0,5,0.0,1,1,0,142513.5
659,2,2,42.0,2,0.0,1,0,0,162734.31
576,1,1,41.0,1,0.0,1,1,1,188274.6
498,3,2,44.0,2,120702.67,2,1,1,98175.74
718,1,1,33.0,7,102874.28,1,0,0,117841.06
624,2,2,28.0,2,0.0,2,0,1,104353.26
707,1,1,42.0,2,16893.59,1,1,1,77502.56
526,1,1,36.0,1,0.0,1,1,0,160696.72
729,1,2,34.0,9,132121.71,1,0,1,105409.31
611,1,1,30.0,2,104145.65,1,0,0,159629.64
580,1,1,34.0,6,0.0,2,1,1,160095.31
551,1,2,59.0,2,166968.28,1,1,0,159483.76
601,2,2,41.0,3,0.0,2,1,0,54342.83
850,3,2,47.0,4,99219.47,2,1,1,122141.13
820,2,1,34.0,10,97208.46,1,1,1,59553.34
636,1,2,38.0,1,0.0,1,1,0,45015.38
720,3,2,37.0,8,156282.79,1,1,0,45985.52
691,1,1,50.0,6,136953.47,1,1,1,2704.98
789,3,1,39.0,7,124828.46,2,1,1,124411.08
622,2,2,36.0,0,108960.0,2,1,0,111180.3
627,1,1,32.0,10,0.0,2,1,0,103287.62
642,3,1,22.0,10,111812.52,2,1,1,183045.46
794,2,1,33.0,8,0.0,2,0,0,91340.02
650,1,2,39.0,4,0.0,2,0,0,186275.7
655,3,2,72.0,5,138089.97,2,1,1,99920.41
573,1,2,33.0,0,90124.64,1,1,0,137476.71
487,1,1,45.0,2,0.0,2,1,0,77475.73
671,3,1,45.0,6,99564.22,1,1,1,108872.45
613,3,2,30.0,5,131563.88,2,1,0,170638.98
599,3,1,25.0,7,108380.72,1,1,1,79005.95
732,1,2,35.0,3,0.0,2,1,0,90876.95
474,3,2,34.0,9,176311.36,1,1,0,160213.27
644,1,1,50.0,9,76817.0,4,1,0,196371.13
527,3,2,41.0,10,136733.24,1,1,1,57589.29
611,3,2,36.0,10,103294.56,1,1,0,160548.12
604,2,1,41.0,3,0.0,1,0,0,11819.84
479,1,1,47.0,1,0.0,1,1,0,95270.83
850,1,1,37.0,4,126872.6,1,1,0,197266.58
528,1,1,30.0,2,128262.72,2,1,0,50771.16
770,1,2,37.0,9,0.0,2,0,0,22710.72
671,1,2,42.0,6,0.0,2,1,0,197202.48
600,2,2,50.0,6,94684.27,1,1,1,50488.91
615,2,2,29.0,7,143330.56,2,1,1,126396.01
507,1,1,41.0,3,58820.32,2,1,1,138536.09
698,1,1,36.0,6,0.0,2,0,1,19231.98
744,3,2,41.0,2,84113.41,1,1,0,197548.63
781,1,2,38.0,3,128345.69,2,1,0,63218.85
600,3,1,43.0,8,133379.41,1,1,0,177378.66
606,3,1,65.0,10,126306.64,3,0,0,7861.68
824,1,1,45.0,3,129209.48,1,0,0,60151.77
798,1,1,36.0,1,0.0,2,1,1,159044.1
457,2,2,38.0,6,0.0,2,1,0,173219.09
670,1,1,38.0,7,0.0,2,1,1,77864.41
676,1,1,38.0,1,0.0,2,0,1,35644.79
586,1,2,46.0,0,0.0,3,0,1,131553.82
656,1,2,45.0,7,145933.27,1,1,1,199392.14
675,1,1,32.0,1,0.0,3,1,0,85901.09
611,1,2,37.0,6,0.0,2,1,0,110782.88
716,1,2,38.0,1,0.0,2,1,1,99661.46
634,1,2,41.0,8,68213.99,1,1,1,6382.46
785,1,1,28.0,8,0.0,2,1,0,77231.27
475,1,2,45.0,0,134264.04,1,1,0,27822.99
546,3,2,25.0,3,132837.7,1,1,0,131647.31
449,2,2,33.0,8,0.0,2,0,0,156792.89
418,1,1,28.0,7,98738.92,1,1,0,122190.22
597,2,1,38.0,6,115702.67,2,1,1,25059.05
655,1,2,50.0,10,0.0,4,1,0,179267.94
658,3,2,31.0,3,133003.03,1,0,1,146339.27
721,2,1,43.0,3,88798.34,1,0,0,45610.63
796,2,1,32.0,5,102773.15,2,0,1,117832.88
685,2,2,42.0,2,0.0,2,0,0,199992.48
452,1,1,30.0,7,112935.87,1,1,1,99017.34
697,3,1,51.0,1,147910.3,1,1,1,53581.14
659,1,2,37.0,1,151105.68,1,1,1,140934.57
573,2,1,38.0,4,0.0,2,1,1,196517.43
850,1,1,33.0,0,124781.67,1,0,1,33700.52
612,2,1,33.0,5,69478.57,1,1,0,8973.67
704,2,1,37.0,4,0.0,2,0,0,25684.93
657,2,1,67.0,5,119785.47,2,1,1,107534.32
579,2,1,43.0,2,145843.82,1,1,1,198402.37
632,2,1,38.0,1,120599.21,1,1,0,92816.86
584,3,2,29.0,7,105204.01,1,0,1,138490.03
786,3,2,32.0,2,104336.43,2,0,0,59559.81
576,3,2,36.0,8,166287.85,1,1,1,23305.85
684,2,1,34.0,9,100628.0,2,1,1,190263.78
833,1,1,47.0,2,0.0,2,1,1,182247.77
771,1,2,66.0,7,143773.07,1,1,1,130827.88
447,1,2,32.0,10,0.0,1,1,1,151815.76
504,2,1,44.0,4,113522.64,1,1,1,12405.2
445,3,2,61.0,2,137655.31,1,0,1,29909.84
536,2,1,40.0,9,0.0,2,1,1,11959.03
547,3,1,41.0,3,151191.31,1,1,0,175295.89
792,1,1,30.0,8,0.0,2,1,0,199644.2
723,1,2,49.0,4,0.0,2,0,1,89972.25
783,2,1,38.0,1,0.0,3,1,1,80178.54
847,1,1,66.0,7,123760.68,1,0,1,53157.16
596,2,1,29.0,2,0.0,2,1,1,1591.19
850,2,2,39.0,10,0.0,2,1,1,143030.09
617,2,1,34.0,9,0.0,2,1,0,118749.58
669,1,1,46.0,3,0.0,2,0,1,8487.75
647,2,2,29.0,2,0.0,2,1,0,179032.68
